time,open,high,low,close
2023-12-21 09:00:00+00:00,2210.760986328125,2218.177978515625,2205.40234375,2218.177978515625
2023-12-21 10:00:00+00:00,2219.3271484375,2244.5986328125,2219.22998046875,2243.7236328125
2023-12-21 11:00:00+00:00,2244.832763671875,2256.079833984375,2242.118408203125,2251.961669921875
2023-12-21 12:00:00+00:00,2253.784423828125,2278.12158203125,2253.784423828125,2261.140869140625
2023-12-21 13:00:00+00:00,2259.1884765625,2259.1884765625,2247.42578125,2252.380859375
2023-12-21 14:00:00+00:00,2251.876220703125,2251.999755859375,2221.40478515625,2221.40478515625
2023-12-21 15:00:00+00:00,2215.657958984375,2231.91259765625,2208.615966796875,2230.618408203125
2023-12-21 16:00:00+00:00,2232.223876953125,2237.551025390625,2221.51904296875,2230.634521484375
2023-12-21 17:00:00+00:00,2235.3505859375,2243.016845703125,2225.722412109375,2231.835693359375
2023-12-21 18:00:00+00:00,2231.2353515625,2240.14892578125,2226.492431640625,2229.07861328125
2023-12-21 19:00:00+00:00,2229.419677734375,2237.753662109375,2218.859619140625,2222.795654296875
2023-12-21 20:00:00+00:00,2224.369384765625,2236.763671875,2218.802734375,2236.763671875
2023-12-21 21:00:00+00:00,2238.55859375,2262.112548828125,2234.704833984375,2249.19287109375
2023-12-21 22:00:00+00:00,2248.16552734375,2248.982421875,2237.565673828125,2244.57080078125
2023-12-21 23:00:00+00:00,2245.302734375,2245.515625,2233.884033203125,2239.709228515625
2023-12-22 00:00:00+00:00,2239.59814453125,2247.88525390625,2233.7060546875,2241.04833984375
2023-12-22 01:00:00+00:00,2240.910888671875,2260.736083984375,2240.910888671875,2255.82958984375
2023-12-22 02:00:00+00:00,2255.730224609375,2255.730224609375,2233.53271484375,2241.7978515625
2023-12-22 03:00:00+00:00,2241.316650390625,2249.37353515625,2237.128173828125,2249.37353515625
2023-12-22 04:00:00+00:00,2249.706298828125,2261.62841796875,2246.83203125,2261.62841796875
2023-12-22 05:00:00+00:00,2261.693115234375,2265.0966796875,2258.218505859375,2259.398193359375
2023-12-22 06:00:00+00:00,2259.998779296875,2294.600830078125,2256.7685546875,2268.97705078125
2023-12-22 07:00:00+00:00,2263.65576171875,2292.386474609375,2249.18359375,2273.3798828125
2023-12-22 08:00:00+00:00,2272.033935546875,2303.722412109375,2272.033935546875,2289.198974609375
2023-12-22 09:00:00+00:00,2290.1953125,2330.3173828125,2289.987060546875,2317.115966796875
2023-12-22 10:00:00+00:00,2316.09228515625,2316.98974609375,2303.09619140625,2304.384033203125
2023-12-22 11:00:00+00:00,2302.031005859375,2317.42236328125,2301.0927734375,2314.145263671875
2023-12-22 12:00:00+00:00,2313.639892578125,2317.586181640625,2294.88720703125,2295.65771484375
2023-12-22 13:00:00+00:00,2294.882568359375,2309.686279296875,2291.7021484375,2308.72314453125
2023-12-22 14:00:00+00:00,2309.244384765625,2340.6201171875,2300.207763671875,2338.251220703125
2023-12-22 15:00:00+00:00,2340.681640625,2340.681640625,2317.95556640625,2321.75732421875
2023-12-22 16:00:00+00:00,2320.177734375,2336.55419921875,2307.960205078125,2316.301513671875
2023-12-22 17:00:00+00:00,2316.398193359375,2333.208984375,2316.398193359375,2328.237548828125
2023-12-22 18:00:00+00:00,2328.24609375,2341.947509765625,2326.61572265625,2327.870849609375
2023-12-22 19:00:00+00:00,2328.751953125,2328.751953125,2309.47802734375,2311.69677734375
2023-12-22 20:00:00+00:00,2311.469970703125,2318.72900390625,2310.29638671875,2316.1640625
2023-12-22 21:00:00+00:00,2315.022705078125,2319.35107421875,2314.127685546875,2316.581298828125
2023-12-22 22:00:00+00:00,2315.544677734375,2319.064697265625,2306.52587890625,2314.2734375
2023-12-22 23:00:00+00:00,2315.42333984375,2328.927001953125,2313.509765625,2326.642822265625
2023-12-23 00:00:00+00:00,2326.7158203125,2332.072021484375,2312.43359375,2312.43359375
2023-12-23 01:00:00+00:00,2311.923095703125,2315.1064453125,2296.375244140625,2296.375244140625
2023-12-23 02:00:00+00:00,2295.9580078125,2301.235107421875,2277.425537109375,2277.425537109375
2023-12-23 03:00:00+00:00,2277.36474609375,2281.67431640625,2270.668212890625,2274.134033203125
2023-12-23 04:00:00+00:00,2274.489013671875,2284.8681640625,2270.428955078125,2284.8681640625
2023-12-23 05:00:00+00:00,2283.47705078125,2291.88623046875,2283.398681640625,2291.88623046875
2023-12-23 06:00:00+00:00,2292.1044921875,2295.37939453125,2286.89111328125,2293.977783203125
2023-12-23 07:00:00+00:00,2293.92822265625,2295.747802734375,2285.6357421875,2285.6357421875
2023-12-23 08:00:00+00:00,2285.043212890625,2293.393310546875,2283.626220703125,2290.360595703125
2023-12-23 09:00:00+00:00,2291.6904296875,2294.196044921875,2287.457275390625,2291.848876953125
2023-12-23 10:00:00+00:00,2291.701416015625,2294.191650390625,2287.8486328125,2288.115966796875
2023-12-23 11:00:00+00:00,2287.650634765625,2292.21484375,2283.1298828125,2289.1826171875
2023-12-23 12:00:00+00:00,2288.768798828125,2298.17626953125,2288.56591796875,2294.00244140625
2023-12-23 13:00:00+00:00,2294.131103515625,2298.701171875,2292.649658203125,2295.5322265625
2023-12-23 14:00:00+00:00,2295.82763671875,2296.122314453125,2288.5283203125,2291.591552734375
2023-12-23 15:00:00+00:00,2291.857666015625,2293.850830078125,2287.400634765625,2288.11328125
2023-12-23 16:00:00+00:00,2287.068603515625,2296.61279296875,2285.9130859375,2291.9765625
2023-12-23 17:00:00+00:00,2292.08984375,2298.91943359375,2291.84130859375,2295.1181640625
2023-12-23 18:00:00+00:00,2295.32275390625,2310.56201171875,2291.572998046875,2307.17822265625
2023-12-23 19:00:00+00:00,2306.718994140625,2310.66357421875,2290.98046875,2292.70166015625
2023-12-23 20:00:00+00:00,2292.90185546875,2295.575927734375,2287.306884765625,2290.2822265625
2023-12-23 21:00:00+00:00,2290.578857421875,2294.132568359375,2287.13427734375,2290.739013671875
2023-12-23 22:00:00+00:00,2291.251220703125,2302.226318359375,2289.69287109375,2298.94873046875
2023-12-23 23:00:00+00:00,2299.107666015625,2315.23388671875,2299.107666015625,2308.479248046875
2023-12-24 00:00:00+00:00,2310.43603515625,2310.43603515625,2296.51318359375,2304.489990234375
2023-12-24 01:00:00+00:00,2304.28662109375,2319.515625,2304.28662109375,2309.07177734375
2023-12-24 02:00:00+00:00,2310.168212890625,2325.705078125,2308.059326171875,2318.0
2023-12-24 03:00:00+00:00,2320.570556640625,2324.629150390625,2314.510009765625,2317.595703125
2023-12-24 04:00:00+00:00,2317.0390625,2322.408203125,2305.689453125,2309.88330078125
2023-12-24 05:00:00+00:00,2309.955810546875,2312.1787109375,2283.19873046875,2285.134765625
2023-12-24 06:00:00+00:00,2286.077880859375,2292.172607421875,2281.959228515625,2289.251953125
2023-12-24 07:00:00+00:00,2291.66455078125,2296.63330078125,2289.6611328125,2296.12353515625
2023-12-24 08:00:00+00:00,2295.71923828125,2295.71923828125,2287.906005859375,2293.278564453125
2023-12-24 09:00:00+00:00,2293.54931640625,2298.538818359375,2290.03857421875,2295.56298828125
2023-12-24 10:00:00+00:00,2296.6748046875,2298.587646484375,2277.594482421875,2289.98095703125
2023-12-24 11:00:00+00:00,2290.17822265625,2291.525634765625,2284.165283203125,2289.168701171875
2023-12-24 12:00:00+00:00,2289.868896484375,2294.2490234375,2287.86767578125,2293.436279296875
2023-12-24 13:00:00+00:00,2293.72412109375,2298.07763671875,2292.90087890625,2297.7939453125
2023-12-24 14:00:00+00:00,2296.790283203125,2307.93505859375,2289.134765625,2290.331787109375
2023-12-24 15:00:00+00:00,2290.952880859375,2300.27001953125,2290.952880859375,2296.234375
2023-12-24 16:00:00+00:00,2295.012939453125,2298.2880859375,2289.772216796875,2296.436767578125
2023-12-24 17:00:00+00:00,2295.29638671875,2297.566162109375,2290.224853515625,2291.521484375
2023-12-24 18:00:00+00:00,2290.867431640625,2293.174560546875,2285.8447265625,2292.1005859375
2023-12-24 19:00:00+00:00,2292.516845703125,2294.61474609375,2285.392822265625,2289.586181640625
2023-12-24 20:00:00+00:00,2289.52392578125,2289.6806640625,2273.914306640625,2278.84814453125
2023-12-24 21:00:00+00:00,2280.166259765625,2283.896728515625,2276.803955078125,2278.847900390625
2023-12-24 22:00:00+00:00,2278.813720703125,2281.199951171875,2249.984375,2262.609375
2023-12-24 23:00:00+00:00,2260.9326171875,2272.109619140625,2258.25,2266.228271484375
2023-12-25 00:00:00+00:00,2265.340576171875,2271.512451171875,2254.574462890625,2263.784423828125
2023-12-25 01:00:00+00:00,2263.834716796875,2275.326416015625,2263.834716796875,2271.89599609375
2023-12-25 02:00:00+00:00,2271.248291015625,2273.9677734375,2261.4501953125,2273.286376953125
2023-12-25 03:00:00+00:00,2272.7734375,2277.348388671875,2270.021240234375,2277.003173828125
2023-12-25 04:00:00+00:00,2277.119140625,2282.215087890625,2276.151123046875,2279.880859375
2023-12-25 05:00:00+00:00,2279.90869140625,2285.877197265625,2279.604248046875,2285.877197265625
2023-12-25 06:00:00+00:00,2285.70166015625,2290.08642578125,2283.23486328125,2283.23486328125
2023-12-25 07:00:00+00:00,2283.529296875,2284.1884765625,2278.349853515625,2281.025390625
2023-12-25 08:00:00+00:00,2281.395751953125,2286.92578125,2273.23193359375,2274.088134765625
2023-12-25 09:00:00+00:00,2273.10693359375,2277.194580078125,2267.6806640625,2273.888427734375
2023-12-25 10:00:00+00:00,2273.828369140625,2279.123046875,2273.540771484375,2276.05078125
2023-12-25 11:00:00+00:00,2276.46240234375,2283.55859375,2273.406494140625,2279.771728515625
2023-12-25 12:00:00+00:00,2279.567626953125,2298.257080078125,2274.6884765625,2298.257080078125
2023-12-25 13:00:00+00:00,2299.312255859375,2303.551025390625,2283.4228515625,2287.914306640625
2023-12-25 14:00:00+00:00,2288.83984375,2292.083740234375,2279.6669921875,2290.78369140625
2023-12-25 15:00:00+00:00,2290.934326171875,2293.83837890625,2285.581298828125,2286.178955078125
2023-12-25 16:00:00+00:00,2286.178955078125,2287.98388671875,2270.993408203125,2275.34521484375
2023-12-25 17:00:00+00:00,2275.986328125,2282.035400390625,2274.856689453125,2278.802001953125
2023-12-25 18:00:00+00:00,2279.221435546875,2282.792236328125,2273.0029296875,2273.7783203125
2023-12-25 19:00:00+00:00,2275.025390625,2277.365966796875,2272.58740234375,2275.1298828125
2023-12-25 20:00:00+00:00,2271.861572265625,2273.359619140625,2259.037353515625,2268.1552734375
2023-12-25 21:00:00+00:00,2268.347900390625,2271.923583984375,2262.4599609375,2271.923583984375
2023-12-25 22:00:00+00:00,2271.930419921875,2286.39697265625,2271.472900390625,2285.139892578125
2023-12-25 23:00:00+00:00,2285.414306640625,2285.414306640625,2272.746826171875,2272.89404296875
2023-12-26 00:00:00+00:00,2272.21875,2273.086669921875,2265.31005859375,2265.98779296875
2023-12-26 01:00:00+00:00,2267.464599609375,2274.42431640625,2266.82666015625,2272.98046875
2023-12-26 02:00:00+00:00,2272.93994140625,2274.557373046875,2269.705322265625,2270.000244140625
2023-12-26 03:00:00+00:00,2268.465576171875,2272.634765625,2266.15185546875,2268.668212890625
2023-12-26 04:00:00+00:00,2268.999755859375,2271.14013671875,2265.733642578125,2271.14013671875
2023-12-26 05:00:00+00:00,2270.45263671875,2270.45263671875,2232.68994140625,2238.16455078125
2023-12-26 06:00:00+00:00,2236.759521484375,2236.759521484375,2227.569580078125,2228.0302734375
2023-12-26 07:00:00+00:00,2228.403076171875,2241.241455078125,2224.283447265625,2241.241455078125
2023-12-26 08:00:00+00:00,2240.6533203125,2241.802490234375,2233.1220703125,2236.31494140625
2023-12-26 09:00:00+00:00,2236.353515625,2239.370361328125,2219.704833984375,2220.423583984375
2023-12-26 10:00:00+00:00,2221.09814453125,2238.68408203125,2220.966796875,2238.68408203125
2023-12-26 11:00:00+00:00,2239.037841796875,2242.669189453125,2235.290771484375,2241.51904296875
2023-12-26 12:00:00+00:00,2241.773193359375,2246.8564453125,2240.76025390625,2246.8564453125
2023-12-26 13:00:00+00:00,2247.091796875,2249.325439453125,2241.407470703125,2247.60302734375
2023-12-26 14:00:00+00:00,2247.459228515625,2249.14697265625,2240.845947265625,2240.845947265625
2023-12-26 15:00:00+00:00,2241.0146484375,2243.750244140625,2226.453125,2228.01318359375
2023-12-26 16:00:00+00:00,2227.677734375,2228.65234375,2215.373291015625,2221.935302734375
2023-12-26 17:00:00+00:00,2222.091552734375,2222.158935546875,2180.225341796875,2201.372314453125
2023-12-26 18:00:00+00:00,2199.05908203125,2209.02001953125,2194.64599609375,2208.851806640625
2023-12-26 19:00:00+00:00,2208.554443359375,2214.70263671875,2205.06787109375,2210.45849609375
2023-12-26 20:00:00+00:00,2210.6220703125,2220.32177734375,2209.99365234375,2218.031494140625
2023-12-26 21:00:00+00:00,2218.18212890625,2224.005615234375,2215.19873046875,2223.060302734375
2023-12-26 22:00:00+00:00,2223.8037109375,2229.982421875,2223.61376953125,2227.345947265625
2023-12-26 23:00:00+00:00,2227.598876953125,2232.07275390625,2227.1044921875,2232.07275390625
2023-12-27 00:00:00+00:00,2231.4658203125,2231.4658203125,2225.8271484375,2226.117431640625
2023-12-27 01:00:00+00:00,2226.075439453125,2232.5498046875,2223.326904296875,2230.75048828125
2023-12-27 02:00:00+00:00,2230.97314453125,2230.97314453125,2218.215087890625,2219.58154296875
2023-12-27 03:00:00+00:00,2221.121337890625,2225.760009765625,2215.140380859375,2218.34716796875
2023-12-27 04:00:00+00:00,2217.992919921875,2224.350830078125,2217.442626953125,2222.419189453125
2023-12-27 05:00:00+00:00,2221.54150390625,2227.51416015625,2218.119873046875,2225.85205078125
2023-12-27 06:00:00+00:00,2226.30810546875,2230.7939453125,2223.252685546875,2227.233154296875
2023-12-27 07:00:00+00:00,2226.517333984375,2230.03857421875,2224.993408203125,2229.730712890625
2023-12-27 08:00:00+00:00,2229.41259765625,2252.23193359375,2227.912841796875,2249.486328125
2023-12-27 09:00:00+00:00,2248.84423828125,2252.607666015625,2243.453369140625,2252.0537109375
2023-12-27 10:00:00+00:00,2251.611083984375,2279.4208984375,2250.442626953125,2279.4208984375
2023-12-27 11:00:00+00:00,2279.425537109375,2291.17822265625,2275.81201171875,2284.05712890625
2023-12-27 12:00:00+00:00,2285.6181640625,2290.50390625,2277.5927734375,2282.808349609375
2023-12-27 13:00:00+00:00,2283.276611328125,2299.93896484375,2280.309326171875,2293.0439453125
2023-12-27 14:00:00+00:00,2294.0732421875,2342.43310546875,2291.973388671875,2330.572265625
2023-12-27 15:00:00+00:00,2329.546630859375,2355.172607421875,2329.125,2344.92236328125
2023-12-27 16:00:00+00:00,2343.335205078125,2376.358154296875,2341.549560546875,2365.26123046875
2023-12-27 17:00:00+00:00,2366.00927734375,2369.48974609375,2345.498046875,2346.06201171875
2023-12-27 18:00:00+00:00,2347.3740234375,2353.445068359375,2338.56689453125,2352.99560546875
2023-12-27 19:00:00+00:00,2352.018798828125,2353.17626953125,2340.85546875,2346.62255859375
2023-12-27 20:00:00+00:00,2347.498291015625,2356.0966796875,2347.498291015625,2352.662841796875
2023-12-27 21:00:00+00:00,2353.18017578125,2361.483642578125,2351.741943359375,2359.74951171875
2023-12-27 22:00:00+00:00,2360.568359375,2372.1884765625,2360.568359375,2366.241943359375
2023-12-27 23:00:00+00:00,2366.665771484375,2392.608642578125,2366.665771484375,2377.968017578125
2023-12-28 00:00:00+00:00,2380.20068359375,2440.655029296875,2380.1640625,2431.9921875
2023-12-28 01:00:00+00:00,2434.0888671875,2445.017578125,2414.537841796875,2417.542236328125
2023-12-28 02:00:00+00:00,2415.360595703125,2419.123779296875,2407.28271484375,2414.772216796875
2023-12-28 03:00:00+00:00,2413.005615234375,2420.648681640625,2410.982177734375,2414.98681640625
2023-12-28 04:00:00+00:00,2415.72412109375,2426.012939453125,2404.544921875,2404.544921875
2023-12-28 05:00:00+00:00,2404.06689453125,2406.4111328125,2383.581787109375,2390.45849609375
2023-12-28 06:00:00+00:00,2391.0439453125,2392.989990234375,2372.240478515625,2376.740966796875
2023-12-28 07:00:00+00:00,2375.51611328125,2382.27734375,2369.009521484375,2380.93212890625
2023-12-28 08:00:00+00:00,2381.087158203125,2390.302978515625,2374.404052734375,2380.884033203125
2023-12-28 09:00:00+00:00,2380.612548828125,2396.392333984375,2380.612548828125,2389.5654296875
2023-12-28 10:00:00+00:00,2388.810302734375,2407.771240234375,2387.660400390625,2401.994140625
2023-12-28 11:00:00+00:00,2401.61083984375,2405.670166015625,2393.233154296875,2402.565185546875
2023-12-28 12:00:00+00:00,2402.11181640625,2405.78369140625,2380.00634765625,2380.00634765625
2023-12-28 13:00:00+00:00,2375.023681640625,2413.2802734375,2368.027587890625,2399.596435546875
2023-12-28 14:00:00+00:00,2396.4375,2397.428466796875,2364.14990234375,2365.77734375
2023-12-28 15:00:00+00:00,2372.413330078125,2376.861572265625,2356.8798828125,2359.4130859375
2023-12-28 16:00:00+00:00,2358.151123046875,2381.806884765625,2357.06298828125,2367.226318359375
2023-12-28 17:00:00+00:00,2367.9677734375,2378.51611328125,2357.03125,2360.60595703125
2023-12-28 18:00:00+00:00,2358.30029296875,2366.77001953125,2350.78759765625,2360.930419921875
2023-12-28 19:00:00+00:00,2361.99365234375,2371.7236328125,2361.99365234375,2366.490234375
2023-12-28 20:00:00+00:00,2364.034912109375,2364.034912109375,2344.7587890625,2354.87939453125
2023-12-28 21:00:00+00:00,2354.558349609375,2362.157470703125,2340.221435546875,2343.25146484375
2023-12-28 22:00:00+00:00,2346.082275390625,2358.111083984375,2338.703857421875,2356.401611328125
2023-12-28 23:00:00+00:00,2357.957763671875,2358.917724609375,2345.161865234375,2346.867431640625
2023-12-29 00:00:00+00:00,2346.84375,2364.7763671875,2346.547119140625,2346.547119140625
2023-12-29 01:00:00+00:00,2345.4130859375,2350.28955078125,2317.814208984375,2334.562744140625
2023-12-29 02:00:00+00:00,2335.610595703125,2343.515869140625,2327.05224609375,2342.927734375
2023-12-29 03:00:00+00:00,2343.29736328125,2357.601318359375,2342.109619140625,2352.700439453125
2023-12-29 04:00:00+00:00,2353.0224609375,2355.3779296875,2345.872802734375,2353.60595703125
2023-12-29 05:00:00+00:00,2353.796875,2358.884765625,2345.13232421875,2358.675537109375
2023-12-29 06:00:00+00:00,2359.142333984375,2359.142333984375,2353.019287109375,2353.019287109375
2023-12-29 07:00:00+00:00,2352.571533203125,2359.052490234375,2333.751220703125,2335.08740234375
2023-12-29 08:00:00+00:00,2334.900390625,2349.5400390625,2334.900390625,2346.987060546875
2023-12-29 09:00:00+00:00,2346.688720703125,2365.7470703125,2342.63916015625,2365.7470703125
2023-12-29 10:00:00+00:00,2368.95361328125,2371.485107421875,2363.910400390625,2368.53759765625
2023-12-29 11:00:00+00:00,2367.9453125,2378.621337890625,2366.914306640625,2374.136962890625
2023-12-29 12:00:00+00:00,2374.323974609375,2377.1240234375,2360.70849609375,2366.027587890625
2023-12-29 13:00:00+00:00,2366.221923828125,2369.06640625,2354.79150390625,2364.0087890625
2023-12-29 14:00:00+00:00,2364.712646484375,2386.004638671875,2361.844482421875,2383.031494140625
2023-12-29 15:00:00+00:00,2383.754638671875,2383.754638671875,2323.4931640625,2330.554443359375
2023-12-29 16:00:00+00:00,2329.431396484375,2334.31591796875,2303.1689453125,2303.694091796875
2023-12-29 17:00:00+00:00,2300.60498046875,2309.704345703125,2291.22509765625,2297.853759765625
2023-12-29 18:00:00+00:00,2299.41943359375,2316.834228515625,2298.447509765625,2316.834228515625
2023-12-29 19:00:00+00:00,2317.12744140625,2319.904296875,2310.5068359375,2317.389892578125
2023-12-29 20:00:00+00:00,2317.808837890625,2317.808837890625,2300.433837890625,2305.513427734375
2023-12-29 21:00:00+00:00,2305.7470703125,2310.1083984375,2285.35400390625,2286.358154296875
2023-12-29 22:00:00+00:00,2285.802978515625,2286.876953125,2262.975830078125,2284.445068359375
2023-12-29 23:00:00+00:00,2282.545166015625,2300.828857421875,2282.545166015625,2300.828857421875
2023-12-30 00:00:00+00:00,2299.458251953125,2305.243896484375,2296.880859375,2303.392578125
2023-12-30 01:00:00+00:00,2303.0751953125,2309.198974609375,2302.297607421875,2307.8095703125
2023-12-30 02:00:00+00:00,2307.8505859375,2307.8505859375,2291.62841796875,2293.37841796875
2023-12-30 03:00:00+00:00,2294.523681640625,2300.517578125,2289.486083984375,2299.253173828125
2023-12-30 04:00:00+00:00,2298.979248046875,2306.0546875,2298.632568359375,2303.45751953125
2023-12-30 05:00:00+00:00,2302.979248046875,2307.83203125,2302.181396484375,2307.5693359375
2023-12-30 06:00:00+00:00,2307.945556640625,2308.7509765625,2302.38818359375,2303.9462890625
2023-12-30 07:00:00+00:00,2304.131591796875,2306.291748046875,2295.522705078125,2295.65576171875
2023-12-30 08:00:00+00:00,2295.92041015625,2296.98193359375,2271.7998046875,2276.96142578125
2023-12-30 09:00:00+00:00,2274.490478515625,2281.30322265625,2270.011962890625,2278.852294921875
2023-12-30 10:00:00+00:00,2279.0478515625,2288.671875,2278.740234375,2286.34130859375
2023-12-30 11:00:00+00:00,2287.262939453125,2292.156982421875,2285.69970703125,2288.203369140625
2023-12-30 12:00:00+00:00,2288.451904296875,2297.161376953125,2287.875244140625,2291.658935546875
2023-12-30 13:00:00+00:00,2291.819091796875,2294.306640625,2283.980712890625,2292.809326171875
2023-12-30 14:00:00+00:00,2293.516845703125,2301.2568359375,2289.472900390625,2300.93359375
2023-12-30 15:00:00+00:00,2301.0849609375,2316.0419921875,2298.119873046875,2313.94482421875
2023-12-30 16:00:00+00:00,2313.32275390625,2322.021484375,2308.796875,2309.5576171875
2023-12-30 17:00:00+00:00,2309.83056640625,2313.032958984375,2300.17578125,2307.334228515625
2023-12-30 18:00:00+00:00,2307.577880859375,2310.02685546875,2298.242919921875,2303.371337890625
2023-12-30 19:00:00+00:00,2302.6103515625,2304.0966796875,2298.13623046875,2298.970458984375
2023-12-30 20:00:00+00:00,2299.66650390625,2305.066650390625,2296.6630859375,2299.75390625
2023-12-30 21:00:00+00:00,2298.17626953125,2303.27197265625,2298.17626953125,2301.43994140625
2023-12-30 22:00:00+00:00,2300.849365234375,2301.12255859375,2285.495361328125,2286.745849609375
2023-12-30 23:00:00+00:00,2288.054443359375,2297.99951171875,2288.054443359375,2293.631591796875
2023-12-31 00:00:00+00:00,2291.9453125,2303.58447265625,2291.9453125,2301.00341796875
2023-12-31 01:00:00+00:00,2300.705078125,2302.623291015625,2290.696044921875,2291.015869140625
2023-12-31 02:00:00+00:00,2290.799072265625,2293.968994140625,2279.652587890625,2285.896240234375
2023-12-31 03:00:00+00:00,2285.516845703125,2285.8251953125,2278.97119140625,2283.6845703125
2023-12-31 04:00:00+00:00,2283.59033203125,2290.598388671875,2281.348388671875,2281.617919921875
2023-12-31 05:00:00+00:00,2282.505126953125,2285.908447265625,2280.6591796875,2280.6591796875
2023-12-31 06:00:00+00:00,2281.04443359375,2285.8984375,2279.760498046875,2284.428955078125
2023-12-31 07:00:00+00:00,2284.801513671875,2303.129150390625,2284.38720703125,2294.793701171875
2023-12-31 08:00:00+00:00,2294.355712890625,2295.980224609375,2290.2939453125,2294.08935546875
2023-12-31 09:00:00+00:00,2293.947509765625,2310.20361328125,2293.4677734375,2310.20361328125
2023-12-31 10:00:00+00:00,2309.119140625,2311.430908203125,2302.14892578125,2309.001708984375
2023-12-31 11:00:00+00:00,2309.37158203125,2314.20361328125,2307.5234375,2307.554443359375
2023-12-31 12:00:00+00:00,2307.735595703125,2318.512939453125,2297.43994140625,2302.514404296875
2023-12-31 13:00:00+00:00,2302.227783203125,2305.501708984375,2297.59423828125,2303.8388671875
2023-12-31 14:00:00+00:00,2303.75830078125,2303.75830078125,2299.480712890625,2300.322998046875
2023-12-31 15:00:00+00:00,2299.565673828125,2306.53466796875,2292.72119140625,2298.9873046875
2023-12-31 16:00:00+00:00,2298.596435546875,2307.942626953125,2296.64794921875,2304.13720703125
2023-12-31 17:00:00+00:00,2303.73193359375,2305.6982421875,2292.555908203125,2297.202880859375
2023-12-31 18:00:00+00:00,2297.424560546875,2304.418212890625,2291.72900390625,2302.45947265625
2023-12-31 19:00:00+00:00,2302.697998046875,2302.93798828125,2291.328125,2293.166015625
2023-12-31 20:00:00+00:00,2293.726806640625,2293.726806640625,2280.6318359375,2281.515869140625
2023-12-31 21:00:00+00:00,2281.32080078125,2291.3212890625,2281.12109375,2282.97509765625
2023-12-31 22:00:00+00:00,2282.93994140625,2292.27783203125,2261.394287109375,2274.970947265625
2023-12-31 23:00:00+00:00,2276.6025390625,2283.365966796875,2276.09912109375,2280.9482421875
2024-01-01 00:00:00+00:00,2281.796630859375,2295.949951171875,2281.796630859375,2295.486328125
2024-01-01 01:00:00+00:00,2295.244873046875,2305.13232421875,2293.775146484375,2303.16552734375
2024-01-01 02:00:00+00:00,2302.814453125,2302.814453125,2292.12353515625,2293.860595703125
2024-01-01 03:00:00+00:00,2293.439697265625,2293.799072265625,2272.32470703125,2273.409423828125
